timestamp,node,socket,core,temperature,frequency,cpu_usage,cpu_power,cpu_energy
2026-07-17 12:55:02,gpu45,1,6,29.0,1452.656677646369,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,7,28.0,1455.6463087205666,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,8,27.0,1451.5947822721844,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,9,28.0,1453.58777353899,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,10,28.0,1452.3177933748525,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,11,32.0,1452.7265767328527,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,12,29.0,1450.6481713479552,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,13,27.0,1453.9544468591657,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,14,30.0,1452.8153331085746,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,15,31.0,1453.5461401554005,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,16,30.0,1453.4769556459676,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,17,26.0,1453.433758183502,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,18,30.0,1454.997766235691,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,19,26.0,1454.1007808911447,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,20,27.0,1453.2893135544884,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,21,29.0,1454.5246531220887,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,22,29.0,1451.384063293436,0.0,64.8772,11459.569580078125
2026-07-17 12:55:02,gpu45,1,23,31.0,1453.3412202949437,0.0,64.8772,11459.569580078125
2026-07-17 13:00:02,gpu45,0,0,29.0,1431.3939062073491,0.02,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,1,28.0,1431.9730274806222,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,2,29.0,1428.3323780317546,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,3,26.0,1423.59204706272,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,4,26.0,1419.0406540616812,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,5,27.0,1417.4616572070242,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,6,28.0,1417.6025240993847,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,7,25.0,1421.7690069829443,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,8,26.0,1415.4640973895475,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,9,26.0,1419.942060473312,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,10,29.0,1415.4197080545473,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,11,28.0,1417.2403300219353,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,12,26.0,1418.4425686888806,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,13,26.0,1412.6403949326855,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,14,26.0,1417.4054501230264,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,15,28.0,1417.4741386284063,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,16,27.0,1417.7414230212282,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,17,27.0,1417.0007436909589,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,18,28.0,1418.4051035708694,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,19,25.0,1416.9992181119358,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,20,25.0,1422.5707472503866,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,21,25.0,1419.5457984914485,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,22,28.0,1416.0564642237805,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,0,23,29.0,1418.7738891872336,0.0,53.4194,151974.61981201172
2026-07-17 13:00:02,gpu45,1,0,31.0,1452.8918235124722,0.0,64.6938,26946.35791015625
